"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
27 Nov 2024 15:24:30.000,41.119,2.249968,-9999.990,-9999.990000,-38.125752,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 15:25:30.000,41.188,2.249968,-9999.990,-9999.990000,-32.443552,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 15:26:30.000,41.272,2.249968,-9999.990,-9999.990000,-31.602654,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 15:27:30.000,41.369,2.249969,-9999.990,-9999.990000,-36.320819,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 15:28:30.000,41.479,2.249969,-9999.990,-9999.990000,-43.321913,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 15:29:30.000,41.599,2.249970,-9999.990,-9999.990000,-29.967621,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 15:30:30.000,41.729,2.249970,-9999.990,-9999.990000,-26.181600,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 15:31:30.000,41.865,2.249971,-9999.990,-9999.990000,-25.882785,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 15:32:30.000,42.007,2.249972,-9999.990,-9999.990000,-29.267335,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 15:33:17.645,42.123,2.249972,-9999.990,-9999.990000,-39.301289,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
27 Nov 2024 16:23:03.503,42.083,2.250028,-9999.990,-9999.990000,-41.444270,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:24:03.000,41.937,2.250028,-9999.990,-9999.990000,-28.640841,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:25:03.000,41.794,2.250029,-9999.990,-9999.990000,-25.783838,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:26:03.000,41.657,2.250030,-9999.990,-9999.990000,-26.308431,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:27:03.000,41.526,2.250030,-9999.990,-9999.990000,-30.240293,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:28:03.000,41.404,2.250031,-9999.990,-9999.990000,-43.985347,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:29:03.000,41.293,2.250031,-9999.990,-9999.990000,-36.355441,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:30:03.000,41.193,2.250031,-9999.990,-9999.990000,-31.640696,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:31:03.000,41.106,2.250032,-9999.990,-9999.990000,-32.291758,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:32:03.000,41.034,2.250032,-9999.990,-9999.990000,-37.429002,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:33:03.000,40.979,2.250032,-9999.990,-9999.990000,-57.078199,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:34:03.000,40.940,2.250032,-9999.990,-9999.990000,-46.462895,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:35:03.000,40.920,2.250032,-9999.990,-9999.990000,-50.938046,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:36:03.000,40.918,2.250032,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:37:03.000,40.936,2.250032,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:38:03.000,40.972,2.250031,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:39:03.000,41.027,2.250031,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:40:03.000,41.101,2.250030,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:41:03.000,41.191,2.250030,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:42:03.000,41.297,2.250029,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:43:03.000,41.416,2.250028,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:44:03.000,41.547,2.250027,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:45:03.000,41.688,2.250026,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:46:03.000,41.835,2.250025,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:47:03.000,41.985,2.250024,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:48:03.000,42.137,2.250022,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:49:03.000,42.287,2.250021,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:50:03.000,42.433,2.250019,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:51:03.000,42.571,2.250017,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:52:03.000,42.699,2.250015,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:53:03.000,42.814,2.250013,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:54:03.000,42.915,2.250011,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:55:03.000,42.999,2.250009,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:56:03.000,43.065,2.250007,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:57:03.000,43.110,2.250004,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:58:03.000,43.135,2.250002,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 16:59:03.000,43.138,2.250000,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:00:03.000,43.119,2.249997,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:01:03.000,43.077,2.249995,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:02:03.000,43.015,2.249992,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:03:03.000,42.931,2.249990,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:04:03.000,42.828,2.249988,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:05:03.000,42.707,2.249985,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:06:03.000,42.570,2.249983,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:07:03.000,42.420,2.249981,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:08:03.000,42.260,2.249979,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:09:03.000,42.093,2.249977,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:10:03.000,41.922,2.249975,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:11:03.000,41.751,2.249973,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:12:03.000,41.584,2.249971,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:13:03.000,41.425,2.249970,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:14:03.000,41.278,2.249968,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:15:03.000,41.147,2.249967,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:16:03.000,41.035,2.249966,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:17:03.000,40.944,2.249965,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:18:03.000,40.879,2.249964,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:19:03.000,40.840,2.249963,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:20:03.000,40.829,2.249962,-9999.990,-9999.990000,-57.503052,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:21:03.000,40.846,2.249962,-9999.990,-9999.990000,-46.311096,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:22:03.000,40.892,2.249961,-9999.990,-9999.990000,-49.480914,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:23:03.000,40.966,2.249961,-9999.990,-9999.990000,-34.500307,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:24:03.000,41.066,2.249961,-9999.990,-9999.990000,-31.408859,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:25:03.000,41.191,2.249961,-9999.990,-9999.990000,-36.296996,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:26:03.000,41.339,2.249961,-9999.990,-9999.990000,-37.204607,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:27:03.000,41.507,2.249961,-9999.990,-9999.990000,-27.290588,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:28:03.000,41.692,2.249961,-9999.990,-9999.990000,-25.766331,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:29:03.000,41.893,2.249962,-9999.990,-9999.990000,-31.062651,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 17:29:23.702,41.965,2.249962,-9999.990,-9999.990000,-37.427128,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
27 Nov 2024 18:16:54.646,41.889,2.250045,-9999.990,-9999.990000,-37.337019,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:17:54.000,41.646,2.250046,-9999.990,-9999.990000,-26.103119,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:18:54.000,41.416,2.250047,-9999.990,-9999.990000,-27.258350,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:19:54.000,41.208,2.250048,-9999.990,-9999.990000,-42.355809,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:20:54.000,41.028,2.250049,-9999.990,-9999.990000,-32.930421,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:21:54.000,40.881,2.250050,-9999.990,-9999.990000,-32.564526,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:22:54.000,40.772,2.250050,-9999.990,-9999.990000,-45.957604,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:23:54.000,40.708,2.250050,-9999.990,-9999.990000,-46.070777,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:24:54.000,40.692,2.250051,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:25:54.000,40.727,2.250051,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:26:54.000,40.815,2.250050,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:27:54.000,40.956,2.250050,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:28:54.000,41.149,2.250049,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:29:54.000,41.391,2.250049,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:30:54.000,41.677,2.250048,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:31:54.000,42.002,2.250046,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:32:54.000,42.357,2.250045,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:33:54.000,42.734,2.250043,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:34:54.000,43.125,2.250041,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:35:54.000,43.521,2.250039,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:36:54.000,43.913,2.250036,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:37:54.000,44.292,2.250033,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:38:54.000,44.651,2.250030,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:39:54.000,44.982,2.250027,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:40:54.000,45.280,2.250024,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:41:54.000,45.539,2.250020,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:42:54.000,45.756,2.250016,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:43:54.000,45.927,2.250012,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:44:54.000,46.049,2.250008,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:45:54.000,46.121,2.250004,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:46:54.000,46.142,2.250000,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:47:54.000,46.112,2.249996,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:48:54.000,46.030,2.249992,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:49:54.000,45.898,2.249988,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:50:54.000,45.718,2.249984,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:51:54.000,45.491,2.249980,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:52:54.000,45.220,2.249976,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:53:54.000,44.911,2.249973,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:54:54.000,44.568,2.249969,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:55:54.000,44.197,2.249966,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:56:54.000,43.807,2.249964,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:57:54.000,43.404,2.249961,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:58:54.000,42.998,2.249959,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 18:59:54.000,42.599,2.249957,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:00:54.000,42.215,2.249955,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:01:54.000,41.856,2.249953,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:02:54.000,41.531,2.249952,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:03:54.000,41.247,2.249951,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:04:54.000,41.011,2.249950,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:05:54.000,40.828,2.249949,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:06:54.000,40.700,2.249949,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:07:54.000,40.629,2.249949,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:08:54.000,40.614,2.249949,-9999.990,-9999.990000,-52.125717,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:09:54.000,40.653,2.249949,-9999.990,-9999.990000,-52.731215,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:10:54.000,40.742,2.249949,-9999.990,-9999.990000,-36.038709,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:11:54.000,40.876,2.249950,-9999.990,-9999.990000,-31.448392,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:12:54.000,41.050,2.249950,-9999.990,-9999.990000,-43.544570,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:13:54.000,41.257,2.249951,-9999.990,-9999.990000,-29.721180,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:14:54.000,41.492,2.249952,-9999.990,-9999.990000,-25.638091,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:15:54.000,41.748,2.249953,-9999.990,-9999.990000,-31.714694,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 19:16:08.205,41.811,2.249954,-9999.990,-9999.990000,-37.290651,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
27 Nov 2024 20:03:29.361,41.797,2.250042,-9999.990,-9999.990000,-40.506590,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:04:29.000,41.558,2.250043,-9999.990,-9999.990000,-26.534292,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:05:29.000,41.334,2.250044,-9999.990,-9999.990000,-26.431339,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:06:29.000,41.131,2.250044,-9999.990,-9999.990000,-34.876839,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:07:29.000,40.953,2.250044,-9999.990,-9999.990000,-36.569237,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:08:29.000,40.803,2.250044,-9999.990,-9999.990000,-31.414498,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:09:29.000,40.686,2.250044,-9999.990,-9999.990000,-36.050349,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:10:29.000,40.604,2.250044,-9999.990,-9999.990000,-64.679482,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:11:29.000,40.559,2.250044,-9999.990,-9999.990000,-47.048369,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:12:29.000,40.553,2.250043,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:13:29.000,40.585,2.250042,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:14:29.000,40.656,2.250042,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:15:29.000,40.764,2.250041,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:16:29.000,40.905,2.250039,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:17:29.000,41.075,2.250038,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:18:29.000,41.271,2.250037,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:19:29.000,41.487,2.250035,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:20:29.000,41.718,2.250033,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:21:29.000,41.957,2.250031,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:22:29.000,42.200,2.250029,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:23:29.000,42.439,2.250027,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:24:29.000,42.671,2.250024,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
27 Nov 2024 20:25:29.000,42.890,2.250022,-9999.990,-9999.990000,-54.623980,-9999.990000,100.000,-9999.9900,-9999.9900,5.000000e-01
